gazeTimestamp;gazeXPos;gazeYPos;gazenewCorr;gazesmoothCorr
53.694;0.4255959;0.6053411;;
53.695;0.4245668;0.605413;;
53.695;0.4234187;0.6048346;;
53.696;0.4224281;0.6048977;;
53.697;0.4213113;0.6044976;;
53.717;0.4202446;0.6045864;;
53.718;0.4192035;0.603979;;
53.719;0.4180128;0.6041063;;
53.74;0.4170243;0.6039628;;
53.741;0.4158809;0.6042008;;
53.742;0.4149662;0.6042078;;
53.742;0.4138671;0.6044037;;
53.75;0.4128158;0.6041079;;
53.762;0.4114924;0.604212;;
53.763;0.4104897;0.6040186;;
53.764;0.4093416;0.60408;;
53.764;0.4082879;0.6034486;;
53.784;0.4067987;0.6035504;;
53.785;0.4057776;0.6027311;;
53.786;0.4042624;0.6027486;;
53.805;0.4032455;0.6022685;;
53.806;0.402024;0.6021599;;
53.807;0.4008756;0.6016553;;
53.808;0.3993289;0.6015667;;
53.808;0.3981567;0.6010711;;
53.828;0.3966777;0.6009946;;
53.828;0.3955292;0.6006368;;
53.829;0.3941603;0.6006467;;
53.849;0.3930146;0.6002843;;
53.85;0.3916527;0.6003664;;
53.851;0.3908347;0.6004295;;
53.852;0.3894742;0.6006055;;
53.853;0.3884865;0.6006397;;
53.872;0.3872569;0.6008064;;
53.872;0.3861505;0.6006609;;
53.873;0.3849119;0.6008036;;
53.894;0.3839781;0.6004031;;
53.895;0.3825406;0.6006958;;
53.896;0.3813756;0.6001457;;
53.896;0.3800134;0.6002989;;
53.918;0.378864;0.5997025;;
53.919;0.3775777;0.5998501;;
53.92;0.3765804;0.5993459;;
53.92;0.3753366;0.5994116;;
53.94;0.3740581;0.5990876;;
53.941;0.3731197;0.5989077;;
53.941;0.3720784;0.5986369;;
53.942;0.3712901;0.598639;;
53.962;0.3701558;0.5984862;;
53.963;0.3692251;0.5985337;;
53.963;0.3680291;0.5984194;;
53.964;0.3667041;0.598567;;
53.984;0.3654877;0.5984669;;
53.985;0.3641651;0.5990124;;
53.986;0.3628064;0.5989685;;
53.986;0.3613314;0.5993209;;
54.007;0.3602806;0.5995088
54.008;0.3591324;0.5999367
54.008;0.3580333;0.6000991
54.009;0.3571196;0.6005054
54.029;0.3559427;0.6006292
54.03;0.3550277;0.6005967
54.031;0.3539782;0.6007105
54.032;0.3529857;0.6007437
54.032;0.3517446;0.6006191
54.051;0.3503746;0.6004263
54.052;0.3492053;0.6004002
54.052;0.3475562;0.6001303
54.074;0.3463079;0.5999465
54.074;0.3444926;0.5997175
54.075;0.3428709;0.5992916
54.076;0.3411241;0.5986087
54.095;0.3395301;0.598168
54.103;0.3378356;0.5974444
54.103;0.3360286;0.5970892
54.104;0.3344609;0.5961124
54.118;0.3328874;0.5958586
54.119;0.3313656;0.5948173
54.12;0.3299599;0.5947514
54.12;0.328225;0.5941042
54.14;0.3267769;0.5942255
53.849;0.3930146;0.6002843;;
53.85;0.3916527;0.6003664;;
53.851;0.3908347;0.6004295;;
53.852;0.3894742;0.6006055;;
53.853;0.3884865;0.6006397;;
53.872;0.3872569;0.6008064;;
53.872;0.3861505;0.6006609;;
53.873;0.3849119;0.6008036;;
53.894;0.3839781;0.6004031;;
53.895;0.3825406;0.6006958;;
53.896;0.3813756;0.6001457;;
53.896;0.3800134;0.6002989;;
53.918;0.378864;0.5997025;;
53.919;0.3775777;0.5998501;;
53.92;0.3765804;0.5993459;;
54.141;0.3253448;0.5938791
53.92;0.3753366;0.5994116;;
53.94;0.3740581;0.5990876;;
53.941;0.3731197;0.5989077;;
53.941;0.3720784;0.5986369;;
53.942;0.3712901;0.598639;;
53.962;0.3701558;0.5984862;;
53.963;0.3692251;0.5985337;;
53.963;0.3680291;0.5984194;;
53.964;0.3667041;0.598567;;
53.984;0.3654877;0.5984669;;
53.985;0.3641651;0.5990124;;
53.986;0.3628064;0.5989685;;
53.986;0.3613314;0.5993209;;
54.007;0.3602806;0.5995088;;
54.008;0.3591324;0.5999367;;
54.008;0.3580333;0.6000991;;
54.009;0.3571196;0.6005054;;
54.029;0.3559427;0.6006292;;
54.03;0.3550277;0.6005967;;
54.031;0.3539782;0.6007105;;
54.032;0.3529857;0.6007437;;
54.032;0.3517446;0.6006191;;
54.051;0.3503746;0.6004263;;
54.052;0.3492053;0.6004002;;
54.052;0.3475562;0.6001303;;
54.074;0.3463079;0.5999465;;
54.074;0.3444926;0.5997175;;
54.075;0.3428709;0.5992916;;
54.076;0.3411241;0.5986087;;
54.095;0.3395301;0.598168;;
54.103;0.3378356;0.5974444;;
54.103;0.3360286;0.5970892;;
54.104;0.3344609;0.5961124;;
54.118;0.3328874;0.5958586;;
54.119;0.3313656;0.5948173;;
54.12;0.3299599;0.5947514;;
54.12;0.328225;0.5941042;;
54.14;0.3267769;0.5942255;;
54.141;0.324159;0.5938535
54.142;0.3223782;0.5936507
54.162;0.3214427;0.5936261
54.163;0.3198754;0.5935189
54.164;0.3189294;0.593328
54.164;0.3179698;0.5932395
54.184;0.3170218;0.5928196
54.185;0.3158642;0.592531
54.186;0.3149412;0.592327
54.187;0.3141042;0.5926424
54.207;0.3128809;0.5927136
54.208;0.3117131;0.5931036
54.208;0.3106355;0.5929095
54.209;0.3090516;0.5932813
54.23;0.3080088;0.5932388
54.23;0.3064359;0.5935747
54.231;0.3053344;0.5931523
54.232;0.3037542;0.5930724
54.252;0.3026502;0.5925642
54.253;0.3012592;0.5923433
54.254;0.2998987;0.5924082
54.255;0.2986658;0.5923514
54.275;0.297332;0.5926471
54.276;0.2962711;0.5927624
54.277;0.2949984;0.593107
54.278;0.2941999;0.5929563
53.984;0.3654877;0.5984669;;
53.985;0.3641651;0.5990124;;
53.986;0.3628064;0.5989685;;
53.986;0.3613314;0.5993209;;
54.007;0.3602806;0.5995088;;
54.008;0.3591324;0.5999367;;
54.008;0.3580333;0.6000991;;
54.009;0.3571196;0.6005054;;
54.029;0.3559427;0.6006292;;
54.03;0.3550277;0.6005967;;
54.031;0.3539782;0.6007105;;
54.032;0.3529857;0.6007437;;
54.032;0.3517446;0.6006191;;
54.051;0.3503746;0.6004263;;
54.052;0.3492053;0.6004002;;
54.052;0.3475562;0.6001303;;
54.074;0.3463079;0.5999465;;
54.074;0.3444926;0.5997175;;
54.075;0.3428709;0.5992916;;
54.076;0.3411241;0.5986087;;
54.095;0.3395301;0.598168;;
54.103;0.3378356;0.5974444;;
54.103;0.3360286;0.5970892;;
54.104;0.3344609;0.5961124;;
54.118;0.3328874;0.5958586;;
54.119;0.3313656;0.5948173;;
54.12;0.3299599;0.5947514;;
54.12;0.328225;0.5941042;;
54.14;0.3267769;0.5942255;;
54.141;0.3253448;0.5938791;;
54.141;0.324159;0.5938535;;
54.142;0.3223782;0.5936507;;
54.162;0.3214427;0.5936261;;
54.163;0.3198754;0.5935189;;
54.164;0.3189294;0.593328;;
54.164;0.3179698;0.5932395;;
54.184;0.3170218;0.5928196;;
54.185;0.3158642;0.592531;;
54.186;0.3149412;0.592327;;
54.187;0.3141042;0.5926424;;
54.207;0.3128809;0.5927136;;
54.208;0.3117131;0.5931036;;
54.208;0.3106355;0.5929095;;
54.209;0.3090516;0.5932813;;
54.23;0.3080088;0.5932388;;
54.23;0.3064359;0.5935747;;
54.231;0.3053344;0.5931523;;
54.232;0.3037542;0.5930724;;
54.252;0.3026502;0.5925642;;
54.253;0.3012592;0.5923433;;
54.254;0.2998987;0.5924082;;
54.255;0.2986658;0.5923514;;
54.275;0.297332;0.5926471;;
54.276;0.2962711;0.5927624;;
54.297;0.2932417;0.593160254.277;0.2949984;0.593107;;

54.278;0.2941999;0.5929563;;
54.298;0.2924154;0.5931673
54.299;0.2916382;0.5930404
54.299;0.2908827;0.5928351
54.32;0.2900416;0.5923027
54.321;0.2891775;0.5920327
54.321;0.2884001;0.5918994
54.322;0.2875801;0.591911
54.341;0.2865461;0.5920166
54.342;0.285929;0.5921268
54.343;0.2849512;0.5924181
54.364;0.2842018;0.5926522
54.365;0.2832847;0.5933712
54.366;0.2827044;0.5936933
54.366;0.2816814;0.5943298
54.367;0.2811851;0.5946941
54.386;0.2805207;0.5949774
54.387;0.279943;0.5955538
54.388;0.2793846;0.5957123
54.389;0.2790624;0.5962463
54.409;0.2787368;0.5961863
54.41;0.2784575;0.5967591
54.411;0.277806;0.5962228
54.411;0.2766772;0.596081
54.432;0.2738374;0.5929403
54.442;0.2710768;0.5898175
54.162;0.3214427;0.5936261;;
54.163;0.3198754;0.5935189;;
54.164;0.3189294;0.593328;;
54.164;0.3179698;0.5932395;;
54.184;0.3170218;0.5928196;;
54.185;0.3158642;0.592531;;
54.186;0.3149412;0.592327;;
54.187;0.3141042;0.5926424;;
54.207;0.3128809;0.5927136;;
54.208;0.3117131;0.5931036;;
54.208;0.3106355;0.5929095;;
54.209;0.3090516;0.5932813;;
54.23;0.3080088;0.5932388;;
54.23;0.3064359;0.5935747;;
54.231;0.3053344;0.5931523;;
54.232;0.3037542;0.5930724;;
54.252;0.3026502;0.5925642;;
54.253;0.3012592;0.5923433;;
54.254;0.2998987;0.5924082;;
54.255;0.2986658;0.5923514;;
54.275;0.297332;0.5926471;;
54.276;0.2962711;0.5927624;;
54.277;0.2949984;0.593107;;
54.278;0.2941999;0.5929563;;
54.297;0.2932417;0.5931602;;
54.298;0.2924154;0.5931673;;
54.299;0.2916382;0.5930404;;
54.299;0.2908827;0.5928351;;
54.32;0.2900416;0.5923027;;
54.321;0.2891775;0.5920327;;
54.321;0.2884001;0.5918994;;
54.322;0.2875801;0.591911;;
54.341;0.2865461;0.5920166;;
54.342;0.285929;0.5921268;;
54.343;0.2849512;0.5924181;;
54.364;0.2842018;0.5926522;;
54.365;0.2832847;0.5933712;;
54.366;0.2827044;0.5936933;;
54.366;0.2816814;0.5943298;;
54.367;0.2811851;0.5946941;;
54.386;0.2805207;0.5949774;;
54.387;0.279943;0.5955538;;
54.388;0.2793846;0.5957123;;
54.389;0.2790624;0.5962463;;
54.409;0.2787368;0.5961863;;
54.41;0.2784575;0.5967591;;
54.411;0.277806;0.5962228;;
54.411;0.2766772;0.596081;;
54.432;0.2738374;0.5929403;;
54.442;0.2710768;0.5898175;;
54.455;0.2684437;0.5869668
54.457;0.2652538;0.5842308
54.457;0.2629579;0.581991
54.459;0.2600446;0.5795025
54.479;0.2598545;0.5801568
54.48;0.2569387;0.5778747
54.48;0.2565647;0.5786613
54.481;0.2544041;0.5771828
54.501;0.253926;0.577405
54.502;0.2538593;0.578079
54.503;0.2534771;0.5777334
54.504;0.2528439;0.5780077
54.524;0.2523395;0.5773612
54.524;0.2516337;0.5773261
54.525;0.2509959;0.5767227
54.525;0.250194;0.5763387
54.526;0.249485;0.5762422
54.545;0.2487676;0.5761064
54.546;0.2479847;0.5765753
54.547;0.2472824;0.576681
54.566;0.2464171;0.5774544
54.567;0.2456531;0.5775245
54.568;0.2448479;0.5783716
54.569;0.2441238;0.5787458
54.589;0.2431701;0.5791278
54.589;0.24241;0.5793524
54.59;0.2415743;0.5795541
54.59;0.2409066;0.5796493
54.297;0.2932417;0.5931602;;
54.298;0.2924154;0.5931673;;
54.299;0.2916382;0.5930404;;
54.299;0.2908827;0.5928351;;
54.32;0.2900416;0.5923027;;
54.321;0.2891775;0.5920327;;
54.321;0.2884001;0.5918994;;
54.322;0.2875801;0.591911;;
54.341;0.2865461;0.5920166;;
54.342;0.285929;0.5921268;;
54.343;0.2849512;0.5924181;;
54.364;0.2842018;0.5926522;;
54.365;0.2832847;0.5933712;;
54.366;0.2827044;0.5936933;;
54.366;0.2816814;0.5943298;;
54.367;0.2811851;0.5946941;;
54.386;0.2805207;0.5949774;;
54.387;0.279943;0.5955538;;
54.388;0.2793846;0.5957123;;
54.389;0.2790624;0.5962463;;
54.409;0.2787368;0.5961863;;
54.41;0.2784575;0.5967591;;
54.411;0.277806;0.5962228;;
54.411;0.2766772;0.596081;;
54.432;0.2738374;0.5929403;;
54.442;0.2710768;0.5898175;;
54.455;0.2684437;0.5869668;;
54.457;0.2652538;0.5842308;;
54.457;0.2629579;0.581991;;
54.459;0.2600446;0.5795025;;
54.479;0.2598545;0.5801568;;
54.48;0.2569387;0.5778747;;
54.48;0.2565647;0.5786613;;
54.481;0.2544041;0.5771828;;
54.501;0.253926;0.577405;;
54.502;0.2538593;0.578079;;
54.503;0.2534771;0.5777334;;
54.504;0.2528439;0.5780077;;
54.524;0.2523395;0.5773612;;
54.524;0.2516337;0.5773261;;
54.525;0.2509959;0.5767227;;
54.525;0.250194;0.5763387;;
54.526;0.249485;0.5762422;;
54.545;0.2487676;0.5761064;;
54.546;0.2479847;0.5765753;;
54.547;0.2472824;0.576681;;
54.566;0.2464171;0.5774544;;
54.567;0.2456531;0.5775245;;
54.568;0.2448479;0.5783716;;
54.569;0.2441238;0.5787458;;
54.589;0.2431701;0.5791278;;
54.589;0.24241;0.5793524;;
54.59;0.2415743;0.5795541;;
54.59;0.2409066;0.5796493;;
54.61;0.2401916;0.5797336
54.611;0.2395325;0.5797875
54.611;0.2389641;0.5799554
54.612;0.2384207;0.5798726
54.632;0.2379756;0.580248
54.633;0.2374476;0.5801407
54.634;0.2369107;0.5803756
54.635;0.2364595;0.5804981
54.654;0.2359682;0.5807521
54.655;0.2356215;0.5809309
54.656;0.2351578;0.5807343
54.656;0.2347618;0.5807345
54.678;0.2344148;0.5806112
54.679;0.2341052;0.5805616
54.68;0.2339072;0.5806479
54.701;0.233582;0.5804367
54.702;0.233428;0.58043
54.703;0.2332841;0.5804519
54.704;0.2331273;0.5809589
54.704;0.2330618;0.5813444
54.724;0.2329335;0.581684
54.725;0.2327664;0.5823616
54.726;0.2325626;0.5825962
54.726;0.2325556;0.5832348
54.432;0.2738374;0.5929403;;
54.442;0.2710768;0.5898175;;
54.455;0.2684437;0.5869668;;
54.457;0.2652538;0.5842308;;
54.457;0.2629579;0.581991;;
54.459;0.2600446;0.5795025;;
54.479;0.2598545;0.5801568;;
54.48;0.2569387;0.5778747;;
54.48;0.2565647;0.5786613;;
54.481;0.2544041;0.5771828;;
54.501;0.253926;0.577405;;
54.502;0.2538593;0.578079;;
54.503;0.2534771;0.5777334;;
54.504;0.2528439;0.5780077;;
54.524;0.2523395;0.5773612;;
54.524;0.2516337;0.5773261;;
54.525;0.2509959;0.5767227;;
54.525;0.250194;0.5763387;;
54.526;0.249485;0.5762422;;
54.545;0.2487676;0.5761064;;
54.546;0.2479847;0.5765753;;
54.547;0.2472824;0.576681;;
54.566;0.2464171;0.5774544;;
54.567;0.2456531;0.5775245;;
54.568;0.2448479;0.5783716;;
54.569;0.2441238;0.5787458;;
54.589;0.2431701;0.5791278;;
54.589;0.24241;0.5793524;;
54.59;0.2415743;0.5795541;;
54.59;0.2409066;0.5796493;;
54.61;0.2401916;0.5797336;;
54.611;0.2395325;0.5797875;;
54.611;0.2389641;0.5799554;;
54.612;0.2384207;0.5798726;;
54.632;0.2379756;0.580248;;
54.633;0.2374476;0.5801407;;
54.634;0.2369107;0.5803756;;
54.635;0.2364595;0.5804981;;
54.654;0.2359682;0.5807521;;
54.655;0.2356215;0.5809309;;
54.656;0.2351578;0.5807343;;
54.656;0.2347618;0.5807345;;
54.678;0.2344148;0.5806112;;
54.679;0.2341052;0.5805616;;
54.68;0.2339072;0.5806479;;
54.701;0.233582;0.5804367;;
54.702;0.233428;0.58043;;
54.703;0.2332841;0.5804519;;
54.704;0.2331273;0.5809589;;
54.704;0.2330618;0.5813444;;
54.724;0.2329335;0.581684;;
54.725;0.2327664;0.5823616;;
54.726;0.2325626;0.5825962;;
54.726;0.2325556;0.5832348;;
54.746;0.2322578;0.5836073
54.747;0.2320674;0.5841947
54.747;0.2317415;0.5844731
54.748;0.2315282;0.5849919
54.769;0.2311019;0.5856471
54.778;0.2308779;0.5859581
54.791;0.2303252;0.5862973
54.792;0.2291454;0.5863025
54.792;0.2281981;0.5875891
54.793;0.22724;0.5877256
54.814;0.2260626;0.5889541
54.814;0.2252355;0.5891823
54.815;0.2243725;0.5900866
54.816;0.2239814;0.5905175
54.837;0.2231952;0.591127
54.837;0.2236836;0.5918435
54.838;0.2239756;0.5914714
54.839;0.2245139;0.5918802
54.859;0.2253868;0.5914503
54.86;0.226093;0.5919632
54.861;0.226849;0.5917904
54.861;0.2275936;0.5918914
54.88;0.2287076;0.5916722
54.881;0.2296058;0.5915607
54.882;0.2305483;0.591446
54.882;0.2314719;0.5915348
54.589;0.2431701;0.5791278;;
54.589;0.24241;0.5793524;;
54.59;0.2415743;0.5795541;;
54.59;0.2409066;0.5796493;;
54.61;0.2401916;0.5797336;;
54.611;0.2395325;0.5797875;;
54.611;0.2389641;0.5799554;;
54.612;0.2384207;0.5798726;;
54.632;0.2379756;0.580248;;
54.633;0.2374476;0.5801407;;
54.634;0.2369107;0.5803756;;
54.635;0.2364595;0.5804981;;
54.654;0.2359682;0.5807521;;
54.655;0.2356215;0.5809309;;
54.656;0.2351578;0.5807343;;
54.656;0.2347618;0.5807345;;
54.678;0.2344148;0.5806112;;
54.679;0.2341052;0.5805616;;
54.68;0.2339072;0.5806479;;
54.701;0.233582;0.5804367;;
54.702;0.233428;0.58043;;
54.703;0.2332841;0.5804519;;
54.704;0.2331273;0.5809589;;
54.704;0.2330618;0.5813444;;
54.724;0.2329335;0.581684;;
54.725;0.2327664;0.5823616;;
54.726;0.2325626;0.5825962;;
54.726;0.2325556;0.5832348;;
54.746;0.2322578;0.5836073;;
54.747;0.2320674;0.5841947;;
54.747;0.2317415;0.5844731;;
54.748;0.2315282;0.5849919;;
54.769;0.2311019;0.5856471;;
54.778;0.2308779;0.5859581;;
54.791;0.2303252;0.5862973;;
54.792;0.2291454;0.5863025;;
54.792;0.2281981;0.5875891;;
54.793;0.22724;0.5877256;;
54.814;0.2260626;0.5889541;;
54.814;0.2252355;0.5891823;;
54.815;0.2243725;0.5900866;;
54.816;0.2239814;0.5905175;;
54.837;0.2231952;0.591127;;
54.837;0.2236836;0.5918435;;
54.838;0.2239756;0.5914714;;
54.839;0.2245139;0.5918802;;
54.859;0.2253868;0.5914503;;
54.86;0.226093;0.5919632;;
54.861;0.226849;0.5917904;;
54.861;0.2275936;0.5918914;;
54.88;0.2287076;0.5916722;;
54.881;0.2296058;0.5915607;;
54.882;0.2305483;0.591446;;
54.882;0.2314719;0.5915348;;
54.901;0.2324808;0.5911579
54.902;0.2334865;0.5908397
54.903;0.2347417;0.590204
54.923;0.2358442;0.5900587
54.924;0.2371473;0.5893116
54.925;0.2381949;0.5892005
54.926;0.2394436;0.5886303
54.926;0.2405525;0.5884758
54.945;0.2417384;0.5881451
54.946;0.2428322;0.5881385
54.947;0.2439689;0.5876265
54.947;0.2450121;0.5877455
54.967;0.2460284;0.5871909
54.968;0.2471072;0.5871838
54.969;0.248217;0.586549
54.97;0.2493325;0.586382
54.99;0.2504415;0.5854078
54.99;0.2514826;0.5854074
54.991;0.2524421;0.5846648
54.991;0.2534847;0.5845703
55.012;0.2543367;0.5842718
55.012;0.2553519;0.5844287
55.013;0.2560633;0.5842124
55.034;0.2568828;0.584506
55.035;0.2575542;0.5846238
55.037;0.2584257;0.5847979
55.038;0.2593971;0.5849159
54.746;0.2322578;0.5836073;;
54.747;0.2320674;0.5841947;;
54.747;0.2317415;0.5844731;;
54.748;0.2315282;0.5849919;;
54.769;0.2311019;0.5856471;;
54.778;0.2308779;0.5859581;;
54.791;0.2303252;0.5862973;;
54.792;0.2291454;0.5863025;;
54.792;0.2281981;0.5875891;;
54.793;0.22724;0.5877256;;
54.814;0.2260626;0.5889541;;
54.814;0.2252355;0.5891823;;
54.815;0.2243725;0.5900866;;
54.816;0.2239814;0.5905175;;
54.837;0.2231952;0.591127;;
54.837;0.2236836;0.5918435;;
54.838;0.2239756;0.5914714;;
54.839;0.2245139;0.5918802;;
54.859;0.2253868;0.5914503;;
54.86;0.226093;0.5919632;;
54.861;0.226849;0.5917904;;
54.861;0.2275936;0.5918914;;
54.88;0.2287076;0.5916722;;
54.881;0.2296058;0.5915607;;
54.882;0.2305483;0.591446;;
54.882;0.2314719;0.5915348;;
54.901;0.2324808;0.5911579;;
54.902;0.2334865;0.5908397;;
54.903;0.2347417;0.590204;;
54.923;0.2358442;0.5900587;;
54.924;0.2371473;0.5893116;;
54.925;0.2381949;0.5892005;;
54.926;0.2394436;0.5886303;;
54.926;0.2405525;0.5884758;;
54.945;0.2417384;0.5881451;;
54.946;0.2428322;0.5881385;;
54.947;0.2439689;0.5876265;;
54.947;0.2450121;0.5877455;;
54.967;0.2460284;0.5871909;;
54.968;0.2471072;0.5871838;;
54.969;0.248217;0.586549;;
54.97;0.2493325;0.586382;;
54.99;0.2504415;0.5854078;;
54.99;0.2514826;0.5854074;;
54.991;0.2524421;0.5846648;;
54.991;0.2534847;0.5845703;;
55.012;0.2543367;0.5842718;;
55.012;0.2553519;0.5844287;;
55.013;0.2560633;0.5842124;;
55.034;0.2568828;0.584506;;
55.035;0.2575542;0.5846238;;
55.037;0.2584257;0.5847979;;
55.038;0.2593971;0.5849159;;
55.057;0.2603883;0.5850612
55.058;0.2613567;0.5847746
55.059;0.2623253;0.5846343
55.059;0.2635443;0.5843872
55.079;0.2651083;0.5840973
55.08;0.2664375;0.5837253
55.081;0.2677201;0.583391
55.082;0.2691539;0.5831879
55.101;0.2704575;0.5828592
55.102;0.2717181;0.582713
55.103;0.272984;0.5828139
55.103;0.2742821;0.5829442
55.124;0.2754344;0.5829421
55.131;0.2765856;0.5830642
55.132;0.2777508;0.5829892
55.145;0.2788977;0.5832049
55.146;0.2801812;0.5830147
55.147;0.2812736;0.5827929
55.147;0.2828053;0.5822048
55.148;0.2841207;0.5820392
55.169;0.2875906;0.5822852
55.17;0.2896626;0.5822957
55.171;0.2930505;0.5830564
55.191;0.295434;0.5831061
55.191;0.2984964;0.583707
55.192;0.3010947;0.584076
55.193;0.3038325;0.5846847
55.194;0.3062218;0.5848657
54.901;0.2324808;0.5911579;;
54.902;0.2334865;0.5908397;;
54.903;0.2347417;0.590204;;
54.923;0.2358442;0.5900587;;
54.924;0.2371473;0.5893116;;
54.925;0.2381949;0.5892005;;
54.926;0.2394436;0.5886303;;
54.926;0.2405525;0.5884758;;
54.945;0.2417384;0.5881451;;
54.946;0.2428322;0.5881385;;
54.947;0.2439689;0.5876265;;
54.947;0.2450121;0.5877455;;
54.967;0.2460284;0.5871909;;
54.968;0.2471072;0.5871838;;
54.969;0.248217;0.586549;;
54.97;0.2493325;0.586382;;
54.99;0.2504415;0.5854078;;
54.99;0.2514826;0.5854074;;
54.991;0.2524421;0.5846648;;
54.991;0.2534847;0.5845703;;
55.012;0.2543367;0.5842718;;
55.012;0.2553519;0.5844287;;
55.013;0.2560633;0.5842124;;
55.034;0.2568828;0.584506;;
55.035;0.2575542;0.5846238;;
55.037;0.2584257;0.5847979;;
55.038;0.2593971;0.5849159;;
55.057;0.2603883;0.5850612;;
55.058;0.2613567;0.5847746;;
55.059;0.2623253;0.5846343;;
55.059;0.2635443;0.5843872;;
55.079;0.2651083;0.5840973;;
55.08;0.2664375;0.5837253;;
55.081;0.2677201;0.583391;;
55.082;0.2691539;0.5831879;;
55.101;0.2704575;0.5828592;;
55.102;0.2717181;0.582713;;
55.103;0.272984;0.5828139;;
55.103;0.2742821;0.5829442;;
55.124;0.2754344;0.5829421;;
55.131;0.2765856;0.5830642;;
55.132;0.2777508;0.5829892;;
55.145;0.2788977;0.5832049;;
55.146;0.2801812;0.5830147;;
55.147;0.2812736;0.5827929;;
55.147;0.2828053;0.5822048;;
55.148;0.2841207;0.5820392;;
55.169;0.2875906;0.5822852;;
55.17;0.2896626;0.5822957;;
55.171;0.2930505;0.5830564;;
55.191;0.295434;0.5831061;;
55.191;0.2984964;0.583707;;
55.192;0.3010947;0.584076;;
55.193;0.3038325;0.5846847;;
55.194;0.3062218;0.5848657;;
55.213;0.3071435;0.584698
55.213;0.3087283;0.5847708
55.214;0.3098044;0.5840905
55.235;0.3110485;0.5839696
55.236;0.3122457;0.5836234
55.237;0.313335;0.5832627
55.237;0.3146974;0.5829433
55.257;0.3156976;0.5827755
55.258;0.3168404;0.5828758
55.258;0.3179129;0.5828175
55.259;0.3191369;0.5829477
55.26;0.3202336;0.5829458
55.28;0.3214848;0.5831214
55.281;0.3226346;0.583268
55.281;0.3238711;0.5832768
55.302;0.3250619;0.5833182
55.303;0.3263907;0.5827465
55.304;0.3276159;0.5826114
55.304;0.3288017;0.5823779
55.305;0.329953;0.5825621
55.324;0.3312612;0.5822523
55.325;0.3323505;0.5823175
55.326;0.3335815;0.5822958
55.346;0.3347265;0.5822824
55.057;0.2603883;0.5850612;;
55.058;0.2613567;0.5847746;;
55.059;0.2623253;0.5846343;;
55.059;0.2635443;0.5843872;;
55.079;0.2651083;0.5840973;;
55.08;0.2664375;0.5837253;;
55.081;0.2677201;0.583391;;
55.082;0.2691539;0.5831879;;
55.101;0.2704575;0.5828592;;
55.102;0.2717181;0.582713;;
55.103;0.272984;0.5828139;;
55.103;0.2742821;0.5829442;;
55.124;0.2754344;0.5829421;;
55.131;0.2765856;0.5830642;;
55.132;0.2777508;0.5829892;;
55.145;0.2788977;0.5832049;;
55.146;0.2801812;0.5830147;;
55.147;0.2812736;0.5827929;;
55.147;0.2828053;0.5822048;;
55.148;0.2841207;0.5820392;;
55.169;0.2875906;0.5822852;;
55.17;0.2896626;0.5822957;;
55.171;0.2930505;0.5830564;;
55.191;0.295434;0.5831061;;
55.191;0.2984964;0.583707;;
55.192;0.3010947;0.584076;;
55.193;0.3038325;0.5846847;;
55.194;0.3062218;0.5848657;;
55.213;0.3071435;0.584698;;
55.347;0.3358417;0.5826124
55.213;0.3087283;0.5847708;;
55.214;0.3098044;0.5840905;;
55.235;0.3110485;0.5839696;;
55.236;0.3122457;0.5836234;;
55.237;0.313335;0.5832627;;
55.237;0.3146974;0.5829433;;
55.257;0.3156976;0.5827755;;
55.258;0.3168404;0.5828758;;
55.258;0.3179129;0.5828175;;
55.259;0.3191369;0.5829477;;
55.26;0.3202336;0.5829458;;
55.28;0.3214848;0.5831214;;
55.281;0.3226346;0.583268;;
55.281;0.3238711;0.5832768;;
55.302;0.3250619;0.5833182;;
55.303;0.3263907;0.5827465;;
55.304;0.3276159;0.5826114;;
55.304;0.3288017;0.5823779;;
55.305;0.329953;0.5825621;;
55.324;0.3312612;0.5822523;;
55.325;0.3323505;0.5823175;;
55.326;0.3335815;0.5822958;;
55.346;0.3347265;0.5822824;;
55.348;0.3368997;0.5827818
55.349;0.3382797;0.5829289
55.369;0.3395081;0.5827491
55.37;0.3407802;0.5826688
55.371;0.3419241;0.5824223
55.371;0.3432621;0.5822629
55.391;0.3442957;0.582139
55.392;0.3455986;0.5820126
55.393;0.3466683;0.5818428
55.394;0.3477095;0.581936
55.413;0.3487802;0.5818282
55.414;0.3498976;0.582148
55.415;0.3510103;0.5821429
55.416;0.3520128;0.5823359
55.417;0.3533594;0.582086
55.436;0.3544817;0.5819082
55.437;0.3557438;0.5815133
55.437;0.3567745;0.581305
55.458;0.3579434;0.5806844
55.459;0.358964;0.5804224
55.46;0.3601348;0.5802689
55.468;0.3612217;0.5801066
55.481;0.3622789;0.5799959
55.482;0.3634114;0.5800017
55.483;0.3645543;0.5801264
55.484;0.3658327;0.5800756
55.485;0.3670807;0.5801728
55.191;0.295434;0.5831061;;
55.191;0.2984964;0.583707;;
55.192;0.3010947;0.584076;;
55.193;0.3038325;0.5846847;;
55.194;0.3062218;0.5848657;;
55.213;0.3071435;0.584698;;
55.213;0.3087283;0.5847708;;
55.214;0.3098044;0.5840905;;
55.235;0.3110485;0.5839696;;
55.236;0.3122457;0.5836234;;
55.237;0.313335;0.5832627;;
55.237;0.3146974;0.5829433;;
55.257;0.3156976;0.5827755;;
